Dataset,PublishTime,StartTime,SettlementDate,SettlementPeriod,FuelType,Generation
FUELHH,2025-02-05T23:30:00Z,2025-02-05T23:00:00Z,2025-02-05,47,PS,-306
FUELHH,2025-02-05T23:30:00Z,2025-02-05T23:00:00Z,2025-02-05,47,WIND,4127
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,BIOMASS,3008
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,CCGT,18689
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,COAL,0
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,INTELEC,0
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,INTEW,-366
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,INTFR,-126
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,INTGRNL,-514
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,INTIFA2,-2
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,INTIRL,-372
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,INTNED,230
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,INTNEM,-468
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,INTNSL,1398
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,INTVKL,646
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,NPSHYD,567
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,NUCLEAR,4187
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,OCGT,20
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,OIL,0
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,OTHER,549
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,PS,110
FUELHH,2025-02-05T23:00:00Z,2025-02-05T22:30:00Z,2025-02-05,46,WIND,4043
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,BIOMASS,3070
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,CCGT,20445
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,COAL,0
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,INTELEC,0
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,INTEW,-504
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,INTFR,-126
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,INTGRNL,-514
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,INTIFA2,-4
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,INTIRL,-450
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,INTNED,230
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,INTNEM,-476
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,INTNSL,1398
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,INTVKL,646
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,NPSHYD,535
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,NUCLEAR,4183
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,OCGT,3
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,OIL,0
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,OTHER,390
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,PS,90
FUELHH,2025-02-05T22:30:00Z,2025-02-05T22:00:00Z,2025-02-05,45,WIND,4044
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,BIOMASS,3090
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,CCGT,22087
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,COAL,0
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,INTELEC,0
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,INTEW,-532
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,INTFR,-8
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,INTGRNL,-514
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,INTIFA2,18
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,INTIRL,-452
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,INTNED,282
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,INTNEM,-388
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,INTNSL,1398
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,INTVKL,680
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,NPSHYD,574
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,NUCLEAR,4186
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,OCGT,12
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,OIL,0
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,OTHER,467
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,PS,106
FUELHH,2025-02-05T22:00:00Z,2025-02-05T21:30:00Z,2025-02-05,44,WIND,3979
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,BIOMASS,3108
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,CCGT,23121
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,COAL,0
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,INTELEC,0
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,INTEW,-532
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,INTFR,0
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,INTGRNL,-514
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,INTIFA2,20
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,INTIRL,-452
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,INTNED,292
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,INTNEM,-382
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,INTNSL,1398
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,INTVKL,684
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,NPSHYD,640
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,NUCLEAR,4186
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,OCGT,83
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,OIL,0
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,OTHER,730
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,PS,182
FUELHH,2025-02-05T21:30:00Z,2025-02-05T21:00:00Z,2025-02-05,43,WIND,4057
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,BIOMASS,3092
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,CCGT,23509
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,COAL,0
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,INTELEC,48
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,INTEW,-532
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,INTFR,204
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,INTGRNL,-514
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,INTIFA2,30
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,INTIRL,-452
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,INTNED,730
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,INTNEM,-74
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,INTNSL,1398
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,INTVKL,696
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,NPSHYD,723
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,NUCLEAR,4192
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,OCGT,84
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,OIL,0
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,OTHER,823
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,PS,318
FUELHH,2025-02-05T21:00:00Z,2025-02-05T20:30:00Z,2025-02-05,42,WIND,4215
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,BIOMASS,3115
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,CCGT,24004
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,COAL,0
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,INTELEC,54
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,INTEW,-532
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,INTFR,226
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,INTGRNL,-514
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,INTIFA2,46
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,INTIRL,-452
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,INTNED,738
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,INTNEM,-70
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,INTNSL,1398
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,INTVKL,686
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,NPSHYD,865
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,NUCLEAR,4184
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,OCGT,82
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,OIL,0
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,OTHER,1007
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,PS,670
FUELHH,2025-02-05T20:30:00Z,2025-02-05T20:00:00Z,2025-02-05,41,WIND,3953
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,BIOMASS,3090
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,CCGT,23916
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,COAL,0
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,INTELEC,108
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,INTEW,-532
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,INTFR,614
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,INTGRNL,-514
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,INTIFA2,396
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,INTIRL,-450
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,INTNED,636
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,INTNEM,56
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,INTNSL,1398
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,INTVKL,502
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,NPSHYD,1060
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,NUCLEAR,4189
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,OCGT,98
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,OIL,0
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,OTHER,966
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,PS,1292
FUELHH,2025-02-05T20:00:00Z,2025-02-05T19:30:00Z,2025-02-05,40,WIND,3794
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,BIOMASS,3103
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,CCGT,24124
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,COAL,0
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,INTELEC,106
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,INTEW,-532
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,INTFR,628
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,INTGRNL,-514
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,INTIFA2,380
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,INTIRL,-450
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,INTNED,622
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,INTNEM,52
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,INTNSL,1398
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,INTVKL,500
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,NPSHYD,1046
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,NUCLEAR,4185
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,OCGT,131
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,OIL,0
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,OTHER,1198
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,PS,1526
FUELHH,2025-02-05T19:30:00Z,2025-02-05T19:00:00Z,2025-02-05,39,WIND,3889
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,BIOMASS,3103
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,CCGT,24397
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,COAL,0
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,INTELEC,76
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,INTEW,-532
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,INTFR,976
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,INTGRNL,-514
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,INTIFA2,34
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,INTIRL,-450
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,INTNED,358
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,INTNEM,-208
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,INTNSL,1398
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,INTVKL,484
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,NPSHYD,1024
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,NUCLEAR,4188
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,OCGT,83
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,OIL,0
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,OTHER,1819
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,PS,1468
FUELHH,2025-02-05T19:00:00Z,2025-02-05T18:30:00Z,2025-02-05,38,WIND,4199
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,BIOMASS,3101
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,CCGT,24375
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,COAL,0
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,INTELEC,78
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,INTEW,-532
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,INTFR,998
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,INTGRNL,-514
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,INTIFA2,22
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,INTIRL,-450
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,INTNED,344
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,INTNEM,-212
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,INTNSL,1398
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,INTVKL,470
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,NPSHYD,1012
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,NUCLEAR,4186
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,OCGT,82
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,OIL,0
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,OTHER,1845
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,PS,1708
FUELHH,2025-02-05T18:30:00Z,2025-02-05T18:00:00Z,2025-02-05,37,WIND,4387
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,BIOMASS,3129
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,CCGT,24379
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,COAL,0
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,INTELEC,124
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,INTEW,-532
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,INTFR,1174
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,INTGRNL,-514
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,INTIFA2,74
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,INTIRL,-450
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,INTNED,102
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,INTNEM,-384
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,INTNSL,1398
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,INTVKL,206
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,NPSHYD,1023
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,NUCLEAR,4173
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,OCGT,82
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,OIL,0
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,OTHER,1931
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,PS,1838
FUELHH,2025-02-05T18:00:00Z,2025-02-05T17:30:00Z,2025-02-05,36,WIND,4573
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,BIOMASS,3054
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,CCGT,24269
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,COAL,0
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,INTELEC,126
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,INTEW,-532
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,INTFR,1188
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,INTGRNL,-514
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,INTIFA2,88
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,INTIRL,-450
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,INTNED,100
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,INTNEM,-392
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,INTNSL,1398
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,INTVKL,216
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,NPSHYD,899
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,NUCLEAR,4174
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,OCGT,66
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,OIL,0
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,OTHER,1490
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,PS,1358
FUELHH,2025-02-05T17:30:00Z,2025-02-05T17:00:00Z,2025-02-05,35,WIND,4876
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,BIOMASS,2962
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,CCGT,24165
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,COAL,0
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,INTELEC,142
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,INTEW,-530
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,INTFR,1350
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,INTGRNL,-514
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,INTIFA2,290
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,INTIRL,-450
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,INTNED,-364
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,INTNEM,-770
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,INTNSL,1398
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,INTVKL,576
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,NPSHYD,633
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,NUCLEAR,4173
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,OCGT,82
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,OIL,0
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,OTHER,1108
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,PS,1346
FUELHH,2025-02-05T17:00:00Z,2025-02-05T16:30:00Z,2025-02-05,34,WIND,5054
